11,11074,998,697,355,0,1,0,0,1956,0,2,0,2,0,33,8264
12,12087,1076,761,385,0,1,0,0,2120,0,2,0,2,0,33,8264
13,13092,1155,825,414,0,1,0,0,2286,0,2,0,2,0,33,8264
14,14100,1233,890,444,0,1,0,0,2450,0,2,0,2,0,32,8264
15,15108,1312,953,474,0,1,0,0,2615,0,2,0,2,0,32,8264
16,16108,1390,1015,503,0,1,0,0,2776,0,2,0,2,0,32,8264
17,17112,1469,1080,533,0,1,0,0,2942,0,2,0,2,0,33,8264
18,18124,1548,1144,562,0,1,0,0,3100,0,2,0,2,0,33,8264
19,19127,1626,1205,592,0,1,0,0,3263,0,2,0,2,0,33,8264
20,20132,1705,1270,622,0,1,0,0,3431,0,2,0,2,0,33,8264
21,21132,1783,1334,651,0,1,0,0,3595,0,2,0,2,0,32,8264
22,22143,1862,1398,681,0,1,0,0,3758,0,2,0,2,0,32,8264
23,23161,1941,1463,711,0,1,0,0,3925,0,2,0,2,0,32,8264
24,24170,2019,1526,740,0,1,0,0,4088,0,2,0,2,0,32,8264
25,25174,2098,1588,770,0,1,0,0,4252,0,2,0,2,0,33,8264
26,26182,2177,1652,799,0,1,0,0,4411,0,2,0,2,0,33,8264
27,27182,2255,1715,829,0,1,0,0,4577,0,2,0,2,0,33,8264
28,28184,2334,1778,858,0,1,0,0,4738,0,2,0,2,0,32,8264
29,29188,2413,1842,888,0,1,0,0,4901,0,2,0,2,0,32,8264
30,30198,2491,1907,918,0,1,0,0,5070,0,2,0,2,0,32,8264
31,31208,2570,1971,947,0,1,0,0,5235,0,2,0,2,0,32,8264
32,32209,2648,2033,977,0,1,0,0,5395,0,2,0,2,0,32,8264
33,33226,2727,2097,1006,0,1,0,0,5554,0,2,0,2,0,33,8264
34,34238,2805,2161,1035,0,1,0,0,5720,0,2,0,2,0,33,8264
35,35251,2884,2225,1065,0,1,0,0,5883,0,2,0,2,0,32,8264
36,36270,2963,2290,1095,0,1,0,0,6044,0,2,0,2,0,32,8264
37,37270,3041,2354,1125,0,1,0,0,6207,0,2,0,2,0,32,8264
38,38283,3120,2417,1154,0,1,0,0,6378,0,2,0,2,0,32,8264
39,39304,3199,2482,1184,0,1,0,0,6540,0,2,0,2,0,32,8264
40,40316,3277,2546,1213,0,1,0,0,6701,0,2,0,2,0,32,8264
41,41317,3356,2608,1242,0,1,0,0,6862,0,2,0,2,0,32,8264
42,42329,3434,2672,1272,0,1,0,0,7026,0,2,0,2,0,32,8264
